params,total_trades,win_rate,total_pnl,final_balance,profit_factor,max_drawdown,expectancy,avg_win,avg_loss
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",63,38.095238095238095,1097.066307103159,11097.066307103163,1.2488714858377652,-11.359302131834113,17.413750906399358,229.3845932172554,113.02984436181974
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",60,38.333333333333336,1098.0361465887386,11098.036146588738,1.2616996792250974,-10.137018000485657,18.30060244314565,230.1662295117577,113.39965222112671
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",52,32.69230769230769,-1.0143017979237783,9998.985698202072,0.9997327692540143,-10.269810381619823,-0.019505803806239896,223.21109478037314,108.44579751612191
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",51,33.33333333333333,129.74237855979226,10129.742378559791,1.034953822962506,-9.098884590331851,2.543968207054732,225.9743912026989,109.17124329076732
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",52,30.76923076923077,-339.4016948323332,9660.59830516767,0.9112229366175043,-12.48531112425804,-6.526955669852541,217.72980913830264,106.19662891792153
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",51,31.372549019607842,-213.0701045311058,9786.929895468893,0.943025603900443,-11.343296304530538,-4.177845186884426,220.41761053450946,106.85005351666449
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",84,33.33333333333333,1065.8605173639721,11065.860517363968,1.1634573724770323,-12.669172072493817,12.68881568290442,270.9494701381864,116.44151154473657
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",79,35.44303797468354,1758.8044117434574,11758.804411743457,1.2872704536620239,-11.357062500765162,22.26334698409441,281.4740460161146,120.0484093472108
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",84,32.142857142857146,658.9001798550696,10658.900179855065,1.1022087830206142,-15.8808683660213,7.844049760179402,263.1670499116699,113.09842399578979
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",79,34.177215189873415,1326.3602286096325,11326.360228609625,1.2188725987291285,-14.617013202824298,16.789369982400416,273.5675910507612,116.53778326463308
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",57,29.82456140350877,95.54057987089283,10095.54057987089,1.0217226714596797,-14.242878330222949,1.6761505240507546,264.33748147761446,109.95491513121382
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",55,30.909090909090907,344.38133311179433,10344.381333111796,1.0817150922243444,-13.060356401943638,6.261478783850819,268.1645065347925,110.90566520999153
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",58,31.03448275862069,390.0235807371397,10390.023580737145,1.0870088967602738,-11.27755815501948,6.724544495467924,270.69971385650274,112.06428171699774
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",56,32.142857142857146,646.1229221806689,10646.12292218067,1.1503714488362946,-10.054146839791638,11.53790932465482,274.6093711670065,113.07488839014334
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",50,32.0,652.7866824978696,10652.78668249787,1.1701951003073827,-10.269810381619823,13.05573364995739,280.519157141308,112.80940681656057
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",50,32.0,688.548740444611,10688.548740444612,1.1797732435618986,-9.098884590331851,13.770974808892234,282.4152821527572,112.64987570586776
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",50,30.0,242.25333830013113,10242.253338300132,1.0628627407514393,-10.763059017923588,4.845066766002631,273.0627013967394,110.10534807574169
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 70, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",50,30.0,276.6372106432515,10276.637210643257,1.0719358623645945,-9.598569828990076,5.532744212865012,274.8164241548585,109.87454719084649
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",97,38.144329896907216,-2125.509962231883,7874.490037768117,0.6516277334590341,-23.904314528589047,-21.912473837442107,107.45271825251113,101.68767562624659
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",90,37.77777777777778,-2056.758212263023,7943.241787736972,0.6452902849693937,-20.92258537673111,-22.852869025144713,110.04906735454908,103.54333039853023
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",99,38.38383838383838,-2118.0113714326294,7881.9886285673665,0.6591528007663829,-23.831851371711323,-21.394054256895245,107.7881611246091,101.86822121586516
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",92,38.04347826086957,-2049.194151669881,7950.805848330115,0.653418418344951,-20.84728282750205,-22.273849474672616,110.38268558149747,103.72961661442619
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",72,40.27777777777778,-996.3192992278023,9003.680700772196,0.7765181586047123,-16.429657132985696,-13.837768044830575,119.3740476644139,103.67829491850708
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",69,40.57971014492754,-906.8060612067046,9093.193938793294,0.7878947825656278,-15.291218634945864,-13.142116829082674,120.30211317252669,104.27476170823054
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",74,40.54054054054054,-978.977819895162,9021.02218010484,0.7856278603907261,-16.26869702991077,-13.229429998583264,119.59144993002035,103.78912085899483
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",71,40.845070422535215,-889.2921754973028,9110.707824502702,0.7972019311052968,-15.128065849973247,-12.525241908412703,120.54549928905547,104.40742035428359
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",62,43.54838709677419,-249.1156181109783,9750.884381889018,0.9325369090754314,-12.418085354358563,-4.017993840499649,127.53723188535021,105.50345368615527
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",61,44.26229508196721,-121.62620214714555,9878.37379785285,0.9662862589832472,-11.275193278178705,-1.9938721663466552,129.11070099446295,106.10632732346018
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",62,43.54838709677419,-244.25336417999512,9755.746635820005,0.933966223357367,-12.37441285327142,-3.939570389999922,127.95045184903336,105.6833018315399
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",61,44.26229508196721,-116.70037594008365,9883.299624059924,0.9677087218767463,-11.230950876837142,-1.9131209170505414,129.529267948499,106.29384148675166
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",92,34.78260869565217,-1365.462385270433,8634.537614729561,0.7881148694626556,-17.256916258164754,-14.841982448591672,158.71530348697388,107.4058682808933
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",86,36.04651162790697,-999.4474665935046,9000.55253340649,0.8350844056823362,-14.014783568230474,-11.621482169691902,163.25516387478154,110.18831903112239
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",94,35.1063829787234,-1314.5588244259284,8685.44117557407,0.8004249743689555,-16.76911739901918,-13.984668344956688,159.76458735643735,107.98016733095675
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",88,36.36363636363637,-946.3861222620094,9053.613877737986,0.8474305784314533,-13.507871224841544,-10.754387752977394,164.2687740855057,110.76762308925345
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",66,37.878787878787875,-148.44300158740813,9851.556998412581,0.9660863518438918,-16.563478957032686,-2.2491363876879973,169.14577541196365,106.7582289484512
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",64,39.0625,94.35499136836862,10094.354991368375,1.0224784892184768,-15.412956250212186,1.4742967401307538,171.67692737152456,107.62995366460885
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",67,38.80597014925373,40.305877645213485,10040.305877645213,1.0090968684394155,-14.964894100195677,0.6015802633613987,171.96338237105843,108.06687960981233
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",65,40.0,287.75570878836544,10287.755708788363,1.0677070855863047,-13.792328190307973,4.4270109044364006,174.52940374347855,108.97458432159172
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",59,38.983050847457626,204.1925666316794,10204.192566631677,1.0525246377267832,-11.004880904402839,3.4608909598590003,177.90219113224728,107.98771748361132
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",57,38.59649122807017,138.44040107674607,10138.440401076747,1.03652368308724,-9.843547347759667,2.4287789662587187,178.58493981636005,108.29795071094783
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",59,38.983050847457626,209.297208386803,10209.2972083868,1.0537091089807515,-10.960361144708857,3.5474103116407463,178.52884138813172,108.2462817650063
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",57,38.59649122807017,143.51215034698262,10143.512150346984,1.0377678524546454,-9.798446631588604,2.517757023631262,179.24370545941963,108.56712485029286
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",85,31.76470588235294,-786.6301122113257,9213.369887788667,0.8752312895464719,-16.852900167506686,-9.254471908368544,204.37320323406036,108.7018379229475
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",80,33.75,-209.6774139308577,9790.322586069142,0.964689896391716,-15.54958626698465,-2.6209676741357413,212.16640884578894,112.04095193900302
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",85,30.58823529411765,-1082.0280378639272,8917.971962136075,0.8271681747482322,-19.51875219707755,-12.729741621928547,199.1752021637938,106.1115812563147
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",80,32.5,-523.5735256269406,9476.42647437306,0.9113091725040365,-18.257224985614698,-6.544669070336752,206.91470924475678,109.32140677760401
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",61,36.0655737704918,592.8784693919822,10592.878469391986,1.1376692116286198,-13.47887293795617,9.71931917036035,222.70100551019183,110.42419620082663
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",58,36.206896551724135,593.8042448646374,10593.804244864634,1.1448688199621653,-12.285815988070636,10.23800422180409,223.4625798127641,110.78134949198402
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",62,37.096774193548384,848.8495841509784,10848.849584150974,1.194024431493142,-11.388137222610299,13.691122325015769,227.12225831766978,112.17852197834428
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",59,37.28813559322034,849.797730481606,10849.797730481605,1.2040256311383428,-10.16625070403712,14.40335136409503,227.95225265533293,112.57167102528967
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",51,31.372549019607842,-228.71922472704716,9771.280775272957,0.939275251060824,-10.414775841062461,-4.484690680922512,221.1107404527063,107.61403062772423
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",50,32.0,-100.94024037990535,9899.059759620099,0.9725884152588085,-9.257521687600763,-2.0188048075980873,223.84082622786474,108.30569000075708
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",51,29.411764705882355,-559.4005886124263,9440.599411387568,0.8525953441456678,-13.446534398632659,-10.968638992400507,215.70659108380923,105.41665152415459
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",50,30.0,-435.9459226214539,9564.054077378547,0.8825376430553935,-12.328444239188725,-8.71891845242908,218.36140931026637,106.0390589221557
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",83,31.32530120481928,348.67980772861824,10348.679807728615,1.0531593369729282,-12.707111813036812,4.2009615388990085,265.68557561952207,115.07272207682381
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",78,33.33333333333333,996.7138649446274,10996.71386494463,1.1614587282950735,-11.395572270218857,12.778382883905465,275.76516594788353,118.71500864808355
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",83,30.120481927710845,-31.905346107030752,9968.094653892964,0.9950791494029415,-15.917412826948016,-0.3844017603256873,258.07200636872943,111.78802595388393
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",78,32.05128205128205,592.296478791565,10592.296478791557,1.096956315738265,-14.654106729162544,7.593544599891871,268.04787630498714,115.26227224213422
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",56,28.57142857142857,-178.29991255891417,9821.70008744108,0.9590740306136184,-14.270775384821166,-3.183927009980607,261.1465567582188,108.91612051726038
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",54,29.629629629629626,63.79106102779457,10063.7910610278,1.0152786428289529,-13.088638134550573,1.1813159449591524,264.9355974790321,109.87311838517682
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",57,29.82456140350877,108.19526741439329,10108.195267414396,1.024369802807126,-11.306419837361945,1.8981625862174383,267.5248293798473,110.99317080107525
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",55,30.909090909090907,357.34794075064997,10357.347940750646,1.083955781766666,-10.08340650158574,6.4972352863754566,271.3959226183661,112.01007220425194
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",49,30.612244897959183,359.5614891684686,10359.56148916847,1.0946251021885576,-10.293139446875465,7.337989574866725,277.29430684598964,111.76038569180515
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",49,30.612244897959183,394.33917216545916,10394.339172165457,1.104001501950667,-9.12251808606191,8.047738207458366,279.06714818737754,111.51964854838833
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",49,28.57142857142857,-39.67164572175412,9960.328354278245,0.9896132624410364,-10.786259842843686,-0.8096254228929212,269.98431224873974,109.12720049154598
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 75, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",49,28.57142857142857,-6.23421283299696,9993.765787167002,0.998363173816062,-9.622073410924228,-0.12722883332648394,271.60613680617564,108.82057508912733
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",89,41.57303370786517,-1376.4200814604696,8623.579918539532,0.75012885961569,-21.09946067745546,-15.465394173713143,111.67836614245749,105.9330697832961
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",82,41.46341463414634,-1301.1280679393053,8698.871932060692,0.7488997546629947,-18.007826286649802,-15.867415462674465,114.1346942646594,107.95224318620261
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",91,41.75824175824176,-1368.208159580622,8631.791840419375,0.7566376604850689,-21.02432656014977,-15.03525450088597,111.94460328114435,106.07741668422848
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",84,41.66666666666667,-1292.844448210183,8707.155551789814,0.7559174452762859,-17.929748118226346,-15.391005335835494,114.39732213751485,108.09695353108576
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",68,42.64705882352941,-593.125464507521,9406.874535492467,0.8566050414735429,-15.132668380297487,-8.722433301581198,122.178648096887,106.05913485428832
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",64,43.75,-394.4491435434701,9605.550856456524,0.8978344532276357,-13.962415943172862,-6.163267867866715,123.80118148151392,107.24672847294055
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",70,42.857142857142854,-575.0074163710522,9424.992583628944,0.8645656238579333,-14.969210220661369,-8.214391662443603,122.35486533992447,106.14133441421966
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",66,43.93939393939394,-375.9484362003525,9624.051563799645,0.9053351475031912,-13.796703826613266,-5.696188427278059,123.97979199830758,107.33411903111546
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",59,45.76271186440678,74.37549352367729,10074.375493523685,1.0216593992313936,-11.358349140009977,1.2606015851470787,129.93490248763206,107.30833980132462
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",57,47.368421052631575,317.08375913832464,10317.083759138322,1.0973959393959847,-10.201628134340277,5.562872967339011,132.322205888275,108.52052666150335
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",59,45.76271186440678,79.39905548248413,10079.39905548249,1.0230801743738502,-11.314148204129397,1.3457467030929564,130.35333752548064,107.50440805329666
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",57,47.368421052631575,322.22834696230973,10322.228346962314,1.0987846985477772,-10.156850402444425,5.6531288940756,132.7464461847502,108.73085666753151
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",85,37.64705882352941,-652.1011909264872,9347.898809073513,0.8893771639682247,-14.207042199600044,-7.671778716782228,163.8348171958574,111.22293096592313
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",79,39.24050632911392,-255.8471498801494,9744.152850119848,0.9532823006995645,-12.288045897256984,-3.2385715174702483,168.40654738189855,114.09271080664591
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",87,37.93103448275862,-596.9921211618001,9403.007878838194,0.9010954770703586,-13.701263286786833,-6.861978404158634,164.81977503245406,111.77860550431082
"{'adx_threshold': 15, 'stoch_oversold': 20, 'stoch_overbought': 80, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",81,39.50617283950617,-198.40202663022697,9801.597973369773,0.9646826857711104,-11.770953843034768,-2.449407736175644,169.3530178566045,114.64691016411369
